id;tag_id;titolo;tipologia;anno;provenienza;autore;source_file;data_creazione;fonte;secolo
1675;91;titolo 1EV1IZGKSN;Tipologia Awlks7xdea;1964;Citta Xza7rjta3x;Nome Autore 1675;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1676;59;titolo NAWCFF30GK;Tipologia 0rt96owsug;1947;Citta 70hham1s1w;Nome Autore 1676;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1677;7;titolo Y3XZ6PHTKG;Tipologia Sesfxzd8fg;1983;Citta Ewgkaz418h;Nome Autore 1677;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1678;84;titolo 7M3HHRRNAK;Tipologia A317fqn3q5;1980;Citta Bkwscru8nd;Nome Autore 1678;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1679;93;titolo J8QGD36Z1A;Tipologia Kf2tdt26vj;2008;Citta P18t5ka5vx;Nome Autore 1679;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1680;98;titolo QA589V9ZBK;Tipologia 5kbw3gmfez;1941;Citta 00kbuby02a;Nome Autore 1680;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1681;1;titolo HOI447QX82;Tipologia Eohf7og6ws;1946;Citta C6c81giv1e;Nome Autore 1681;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1682;3;titolo H6CWQ4R0SV;Tipologia B7xzq98k4b;2004;Citta 2wg4sntn4i;Nome Autore 1682;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1683;96;titolo V16VDLSPZM;Tipologia 0d1pms999t;1938;Citta 2isy0ynsj6;Nome Autore 1683;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1684;65;titolo MGSOD2MO49;Tipologia Cszmnkqxmh;1904;Citta T2fvi4niod;Nome Autore 1684;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1685;52;titolo DVZWLQO09W;Tipologia 7cui5fjn68;1968;Citta 99xtij93tc;Nome Autore 1685;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1686;32;titolo GOPCYDXITW;Tipologia 4r1anoq3xu;1973;Citta D6fki746he;Nome Autore 1686;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1687;79;titolo 5QRYI3A0S6;Tipologia V1sxgxqj5b;1932;Citta Vb7x3thctz;Nome Autore 1687;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1688;84;titolo KH2P07B30B;Tipologia F12kxvclnc;2012;Citta Znk18vpof9;Nome Autore 1688;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1689;56;titolo C9PVOHNHTA;Tipologia Ltw27bxmeq;1939;Citta Dwjib73ept;Nome Autore 1689;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1690;9;titolo CV9FWZDF2D;Tipologia Ngffnwf9ly;1989;Citta Vhq2ugb05t;Nome Autore 1690;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1691;66;titolo PB60MTTFTR;Tipologia Hk9cnfimwj;1932;Citta L9jysppqrv;Nome Autore 1691;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1692;84;titolo BKVGURAM5U;Tipologia 03i0b1jznq;1931;Citta Uthvfkaxu0;Nome Autore 1692;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1693;40;titolo V7WEACOMDW;Tipologia N1qv07ax16;1960;Citta Yiq8tp4xft;Nome Autore 1693;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1694;96;titolo MDDEUX2J0K;Tipologia Ath4oqukdo;1956;Citta Rdy02rpqoi;Nome Autore 1694;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1695;78;titolo 6T7RAH22E2;Tipologia 8qaqhi99xa;1989;Citta 1kf6lzq797;Nome Autore 1695;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1696;12;titolo ATPBXB9F02;Tipologia Lzd9ncx7mx;1998;Citta N198xft2y2;Nome Autore 1696;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1697;65;titolo NYRW9ALP28;Tipologia A1n5al7t2q;1942;Citta 2n2ep23uu5;Nome Autore 1697;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1698;18;titolo 8QW5GFEAKY;Tipologia 7ltvjm9cds;1942;Citta Ie6t63evnd;Nome Autore 1698;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1699;13;titolo AVEK482FRN;Tipologia 6q6q1fgz7j;1927;Citta Cwtqgkgmjf;Nome Autore 1699;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1700;66;titolo PVEDKR5FYQ;Tipologia H4p882i7ho;1985;Citta H8ox1gt9hb;Nome Autore 1700;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1701;8;titolo OZBCGHEKO2;Tipologia 2hlgx0tghb;1994;Citta 7zmz9dk80u;Nome Autore 1701;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1702;36;titolo N1WG750XQG;Tipologia Mvm0bipaif;1988;Citta Xvwe6cq4u3;Nome Autore 1702;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1703;99;titolo EGWKDUNBGL;Tipologia Mjxl6grv9g;1960;Citta Os450xu6y4;Nome Autore 1703;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1704;83;titolo TUT2JAWFEM;Tipologia 05420bf0w7;1959;Citta 06vtu0cby6;Nome Autore 1704;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1705;89;titolo MEF8RX0NEC;Tipologia V4y6ughbs9;1982;Citta 1cv2pe55rj;Nome Autore 1705;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1706;19;titolo RER5FVX8VB;Tipologia 4olk48ygsl;1997;Citta 0frd67zzne;Nome Autore 1706;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1707;37;titolo QBZT6GN2QW;Tipologia 9jlprixb2s;1993;Citta D9s35nw4uq;Nome Autore 1707;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1708;53;titolo 4J4NSEM5VI;Tipologia 7isgrn8mcm;1994;Citta 7k3m11e2d7;Nome Autore 1708;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1709;7;titolo UY7UOE6TLV;Tipologia Qa1dx19ql6;1945;Citta 57i9jeshhu;Nome Autore 1709;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1710;28;titolo 1YLDV2374A;Tipologia Ppd1rp3bex;1922;Citta Tqssm7vjuv;Nome Autore 1710;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1711;7;titolo FUFW3HYO87;Tipologia Opeyz49jka;1926;Citta 1dsogzm3dk;Nome Autore 1711;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1712;73;titolo KEMURJZL92;Tipologia Bjvm7kz0rh;1913;Citta 4abqcw0k8u;Nome Autore 1712;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1713;14;titolo RV2XIMF4NT;Tipologia Vpa62w9uut;1913;Citta 0zoybzetjo;Nome Autore 1713;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1714;71;titolo 0TZBZPWOGA;Tipologia 6mq9di0spz;1920;Citta 3lfvsqnsq3;Nome Autore 1714;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1715;89;titolo BAZZUON06F;Tipologia P68mhsdmkh;1966;Citta 4n5wziju38;Nome Autore 1715;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1716;39;titolo SQPVTJ81DY;Tipologia 0f6r1bcb7l;1974;Citta Pcy848o7tl;Nome Autore 1716;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1717;68;titolo UK8LR6IVE1;Tipologia Xzyu0t1gve;1901;Citta Iqgdhskas9;Nome Autore 1717;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1718;73;titolo VYKTEMRKPW;Tipologia Nl0u736a0l;1914;Citta Y5xilm5tso;Nome Autore 1718;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1719;24;titolo 1J2J8P0XY2;Tipologia 6dhbj690oo;1978;Citta Ml3hlww84m;Nome Autore 1719;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1720;43;titolo XIQAAKX807;Tipologia Rfliybcvm5;2019;Citta Pnh4ior0xh;Nome Autore 1720;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1721;78;titolo HWRKS6U8N7;Tipologia Hai2vswdde;1919;Citta Sexr1o4qh3;Nome Autore 1721;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1722;58;titolo VICEIJB6SO;Tipologia Ovdklb83vv;2007;Citta Yi3356uypb;Nome Autore 1722;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1723;46;titolo OC1KEX12AH;Tipologia K07zhm5lzx;1924;Citta Zbxms5dhal;Nome Autore 1723;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1724;91;titolo MBPP3UUBBE;Tipologia 7a0ddkl98u;1919;Citta 1i6dpcj3nl;Nome Autore 1724;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1725;81;titolo ID6LEXKA8Z;Tipologia L1cjbnyh3n;1980;Citta Wzz89lfct2;Nome Autore 1725;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1726;82;titolo AJAU5FAN9A;Tipologia Vm7br2nlqp;2010;Citta 1g3qaap210;Nome Autore 1726;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1727;38;titolo DPHHN377N5;Tipologia Ygo53a47a6;1919;Citta Pm2zj44iis;Nome Autore 1727;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1728;27;titolo Q5HDWSVWPA;Tipologia 6gjkgyp9hk;1990;Citta Iigybdu5lm;Nome Autore 1728;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1729;64;titolo 1IL8LXVPGH;Tipologia Tyr0s6ef7g;1937;Citta Pzcf7vubxq;Nome Autore 1729;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1730;7;titolo MKCWMW5ECF;Tipologia Yd9gblry5p;2003;Citta 42ikh86spk;Nome Autore 1730;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1731;32;titolo OIEPULZUO5;Tipologia Z3giohfibq;1974;Citta A5k5j132r8;Nome Autore 1731;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1732;58;titolo 2O1AMMMJH5;Tipologia 3n0gfqxw2o;1901;Citta Xfcd4q6wzz;Nome Autore 1732;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1733;66;titolo 913WESUR6Y;Tipologia Qg15rpgd01;1946;Citta 3h5lsqo3iv;Nome Autore 1733;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1734;38;titolo PGCZOAJ9Q3;Tipologia Oz243kpkwz;1965;Citta Ryd0skps33;Nome Autore 1734;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1735;1;titolo Z9UIFQTHAT;Tipologia J1urx9h8t5;2011;Citta Ie05ulu71r;Nome Autore 1735;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1736;83;titolo CMSLPX05JM;Tipologia Gjbiig6huj;1973;Citta D3pc1aur3v;Nome Autore 1736;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1737;85;titolo UVTPE4XD3S;Tipologia 405r4r18fv;1941;Citta Kiji9zn5vh;Nome Autore 1737;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1738;20;titolo XM1AFFJPAX;Tipologia 413u7qbfig;1919;Citta E6oa3hi1mc;Nome Autore 1738;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1739;86;titolo DA8968ACFQ;Tipologia Jwlmlrx14b;1968;Citta 0jmuwo275h;Nome Autore 1739;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1740;82;titolo NDJ3V0TPTX;Tipologia Eipi7dh52d;1939;Citta Ur9af7uamc;Nome Autore 1740;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1741;90;titolo BTWQCMJRBY;Tipologia N1bo62iw1s;1940;Citta Ik1cd2smyt;Nome Autore 1741;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1742;69;titolo KCKUEIVW2C;Tipologia 53ulcwdu2i;1963;Citta 3xe21mtdnm;Nome Autore 1742;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1743;58;titolo 5QM2748WX9;Tipologia Cb3zxtj84f;2007;Citta Qzlo8h1iak;Nome Autore 1743;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1744;62;titolo S168Z5XQ5K;Tipologia Zyfuzuvnnk;1970;Citta 4ynvdc6njj;Nome Autore 1744;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1745;76;titolo 8S6L942IOZ;Tipologia Ku15xtghn7;1998;Citta Q3nh317tzr;Nome Autore 1745;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1746;80;titolo LZ9I86LXDD;Tipologia Nz4ikkznm6;1965;Citta Mzkawjgzs0;Nome Autore 1746;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1747;34;titolo 9G0FULHSO2;Tipologia Nwouyim73r;1915;Citta 9by5eelrz9;Nome Autore 1747;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1748;5;titolo EPZC2LMJDV;Tipologia 59f1b3klr9;2017;Citta 1y3uafyza1;Nome Autore 1748;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1749;84;titolo 5ESWO63IUY;Tipologia Epvqtj6bvn;1981;Citta B8ynfdo734;Nome Autore 1749;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1750;20;titolo BRENJLJXS6;Tipologia Octmagkdtn;2018;Citta W1vwt0jv6w;Nome Autore 1750;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;21
1751;72;titolo Z8R0P2TEL2;Tipologia 68tov8p7p5;1981;Citta 6i9bqyzk5v;Nome Autore 1751;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1752;22;titolo LG33ZW2T88;Tipologia 6avyre28bw;1941;Citta Obs87fwd19;Nome Autore 1752;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1753;60;titolo E9UR10RB5M;Tipologia Mlvangl2ko;1957;Citta 5x0sirdoc3;Nome Autore 1753;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1754;66;titolo KW1AGD9VQO;Tipologia F5nsok3t36;1992;Citta Jcphbhyzqd;Nome Autore 1754;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1755;71;titolo 8THXGHG717;Tipologia Xu8nbuxrbd;1908;Citta Cdgn9jby8y;Nome Autore 1755;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1756;18;titolo WEYTB5I1M8;Tipologia Cu4ueirx4i;1947;Citta Zf4ubndl8f;Nome Autore 1756;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1757;89;titolo 69Q59NR6MR;Tipologia Hh3pybt5zj;1995;Citta Wm3spb13gi;Nome Autore 1757;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1758;5;titolo 2YWSWFX3DU;Tipologia 91opaj3hqz;1904;Citta 6cgec7tdmu;Nome Autore 1758;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1759;93;titolo BZG0B1S2XV;Tipologia Catei4ydfs;1908;Citta 00fkty1all;Nome Autore 1759;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1760;18;titolo ODXMSEOKVD;Tipologia Wiqklg99om;1905;Citta B9o4i5ge5t;Nome Autore 1760;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1761;78;titolo 00AF6EHFMB;Tipologia Ypp9o6sf5u;1961;Citta E9zr09ifm0;Nome Autore 1761;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
1762;28;titolo TOPFOQC5ZL;Tipologia Qie5ms08qr;1938;Citta Zlkzkq8c6y;Nome Autore 1762;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_10000.csv;2022-09-23T11:17:18.000+02:00;test;20
