id,visitatore,opera,durata,timestamp,data
481,782,950,4:24,1662811200,2022\09\21 18:40:22,
482,49,202,2:37,1662811200,2022\09\21 18:40:22,
483,851,230,23:18,1662811200,2022\09\21 18:40:22,
484,182,840,26:39,1662811200,2022\09\21 18:40:22,
485,720,96,28:28,1662811200,2022\09\21 18:40:22,
486,265,275,28:48,1662811200,2022\09\21 18:40:22,
487,650,401,28:32,1662811200,2022\09\21 18:40:22,
488,127,768,25:42,1662811200,2022\09\21 18:40:22,
489,255,322,12:59,1662811200,2022\09\21 18:40:22,
490,148,294,16:18,1662811200,2022\09\21 18:40:22,
491,587,189,5:48,1662811200,2022\09\21 18:40:22,
492,525,911,20:53,1662811200,2022\09\21 18:40:22,
493,6,86,15:56,1662811200,2022\09\21 18:40:22,
494,73,235,30:39,1662811200,2022\09\21 18:40:22,
495,831,360,6:43,1662811200,2022\09\21 18:40:22,
496,775,835,7:34,1662811200,2022\09\21 18:40:22,
497,29,854,25:28,1662811200,2022\09\21 18:40:22,
498,724,169,2:45,1662811200,2022\09\21 18:40:22,
499,36,720,19:29,1662811200,2022\09\21 18:40:22,
500,860,302,29:16,1662811200,2022\09\21 18:40:22,
501,519,311,9:35,1662811200,2022\09\21 18:40:22,
502,947,274,20:57,1662811200,2022\09\21 18:40:22,
503,773,65,22:29,1662811200,2022\09\21 18:40:22,
504,879,277,13:32,1662811200,2022\09\21 18:40:22,
505,682,213,22:31,1662811200,2022\09\21 18:40:22,
506,921,265,9:11,1662811200,2022\09\21 18:40:22,
507,129,752,29:44,1662811200,2022\09\21 18:40:22,
508,875,923,2:33,1662811200,2022\09\21 18:40:22,
509,959,373,13:31,1662811200,2022\09\21 18:40:22,
510,388,960,8:57,1662811200,2022\09\21 18:40:22,
511,166,64,22:38,1662811200,2022\09\21 18:40:22,
512,454,13,15:29,1662811200,2022\09\21 18:40:22,
513,719,808,18:41,1662811200,2022\09\21 18:40:22,
514,454,197,1:33,1662811200,2022\09\21 18:40:22,
515,910,716,22:54,1662811200,2022\09\21 18:40:22,
516,939,230,7:35,1662811200,2022\09\21 18:40:22,
517,103,978,8:24,1662811200,2022\09\21 18:40:22,
518,206,345,29:21,1662811200,2022\09\21 18:40:22,
519,126,482,28:21,1662811200,2022\09\21 18:40:22,
520,933,496,7:30,1662811200,2022\09\21 18:40:22,
521,269,766,21:49,1662811200,2022\09\21 18:40:22,
522,617,227,8:50,1662811200,2022\09\21 18:40:22,
523,593,41,13:48,1662811200,2022\09\21 18:40:22,
524,826,562,30:17,1662811200,2022\09\21 18:40:22,
525,152,330,5:22,1662811200,2022\09\21 18:40:22,
526,569,515,20:20,1662811200,2022\09\21 18:40:22,
527,373,838,26:32,1662811200,2022\09\21 18:40:22,
528,942,347,17:25,1662811200,2022\09\21 18:40:22,
529,195,989,26:40,1662811200,2022\09\21 18:40:22,
530,710,656,22:12,1662811200,2022\09\21 18:40:22,
531,527,143,2:23,1662811200,2022\09\21 18:40:22,
532,471,94,29:12,1662811200,2022\09\21 18:40:22,
533,529,297,2:33,1662811200,2022\09\21 18:40:22,
534,229,367,16:45,1662811200,2022\09\21 18:40:22,
535,955,719,7:21,1662811200,2022\09\21 18:40:22,
536,217,236,4:31,1662811200,2022\09\21 18:40:22,
537,898,450,13:23,1662811200,2022\09\21 18:40:22,
538,366,230,7:26,1662811200,2022\09\21 18:40:22,
539,657,958,5:29,1662811200,2022\09\21 18:40:22,
540,907,229,25:13,1662811200,2022\09\21 18:40:22,
541,707,642,28:18,1662811200,2022\09\21 18:40:22,
542,920,195,29:16,1662811200,2022\09\21 18:40:22,
543,380,288,21:56,1662811200,2022\09\21 18:40:22,
544,814,342,19:17,1662811200,2022\09\21 18:40:22,
545,729,718,15:37,1662811200,2022\09\21 18:40:22,
546,577,659,3:17,1662811200,2022\09\21 18:40:22,
547,508,650,27:52,1662811200,2022\09\21 18:40:22,
548,995,501,14:31,1662811200,2022\09\21 18:40:22,
549,308,632,12:34,1662811200,2022\09\21 18:40:22,
550,954,128,21:57,1662811200,2022\09\21 18:40:22,
551,226,891,8:33,1662811200,2022\09\21 18:40:22,
552,87,483,2:59,1662811200,2022\09\21 18:40:22,
553,767,131,1:14,1662811200,2022\09\21 18:40:22,
554,139,549,20:19,1662811200,2022\09\21 18:40:22,
555,51,970,29:40,1662811200,2022\09\21 18:40:22,
556,927,424,20:29,1662811200,2022\09\21 18:40:22,
557,585,195,29:32,1662811200,2022\09\21 18:40:22,
558,520,602,15:20,1662811200,2022\09\21 18:40:22,
559,964,806,28:51,1662811200,2022\09\21 18:40:22,
560,987,27,18:12,1662811200,2022\09\21 18:40:22,
561,315,667,9:21,1662811200,2022\09\21 18:40:22,
562,545,552,29:34,1662811200,2022\09\21 18:40:22,
563,135,862,1:30,1662811200,2022\09\21 18:40:22,
564,987,539,6:28,1662811200,2022\09\21 18:40:22,
565,430,750,14:14,1662811200,2022\09\21 18:40:22,
566,924,303,24:55,1662811200,2022\09\21 18:40:22,
567,713,14,29:48,1662811200,2022\09\21 18:40:22,
568,196,260,13:23,1662811200,2022\09\21 18:40:22,
569,173,593,24:27,1662811200,2022\09\21 18:40:22,
570,118,328,23:41,1662811200,2022\09\21 18:40:22,
571,259,673,11:19,1662811200,2022\09\21 18:40:22,
572,30,807,30:20,1662811200,2022\09\21 18:40:22,
573,431,121,7:36,1662811200,2022\09\21 18:40:22,
574,174,622,30:20,1662811200,2022\09\21 18:40:22,
575,499,272,2:44,1662811200,2022\09\21 18:40:22,
576,909,642,3:53,1662811200,2022\09\21 18:40:22,
577,847,347,7:44,1662811200,2022\09\21 18:40:22,
578,12,128,4:43,1662811200,2022\09\21 18:40:22,
579,978,844,3:37,1662811200,2022\09\21 18:40:22,
580,480,925,30:46,1662811200,2022\09\21 18:40:22,
581,502,487,6:38,1662811200,2022\09\21 18:40:22,
582,305,648,17:52,1662811200,2022\09\21 18:40:22,
583,155,941,10:37,1662811200,2022\09\21 18:40:22,
584,135,362,22:51,1662811200,2022\09\21 18:40:22,
585,859,785,24:54,1662811200,2022\09\21 18:40:22,
586,516,715,20:42,1662811200,2022\09\21 18:40:22,
587,465,62,26:21,1662811200,2022\09\21 18:40:22,
588,958,294,11:24,1662811200,2022\09\21 18:40:22,
589,776,927,3:41,1662811200,2022\09\21 18:40:22,
590,494,734,27:14,1662811200,2022\09\21 18:40:22,
591,232,898,16:50,1662811200,2022\09\21 18:40:22,
592,496,650,23:33,1662811200,2022\09\21 18:40:22,
593,614,611,3:19,1662811200,2022\09\21 18:40:22,
594,682,68,15:47,1662811200,2022\09\21 18:40:22,
595,831,302,15:36,1662811200,2022\09\21 18:40:22,
596,304,940,17:57,1662811200,2022\09\21 18:40:22,
597,69,859,1:35,1662811200,2022\09\21 18:40:22,
598,13,26,3:27,1662811200,2022\09\21 18:40:22,
599,305,923,12:56,1662811200,2022\09\21 18:40:22,
600,60,729,10:48,1662811200,2022\09\21 18:40:22,
601,851,386,21:24,1662811200,2022\09\21 18:40:22,
602,163,91,28:25,1662811200,2022\09\21 18:40:22,
603,121,500,1:29,1662811200,2022\09\21 18:40:22,
604,264,109,8:20,1662811200,2022\09\21 18:40:22,
605,612,586,12:44,1662811200,2022\09\21 18:40:22,
606,917,283,27:38,1662811200,2022\09\21 18:40:22,
607,196,972,25:35,1662811200,2022\09\21 18:40:22,
608,555,40,22:47,1662811200,2022\09\21 18:40:22,
609,332,108,5:15,1662811200,2022\09\21 18:40:22,
610,660,798,11:17,1662811200,2022\09\21 18:40:22,
611,33,139,22:40,1662811200,2022\09\21 18:40:22,
612,776,47,25:52,1662811200,2022\09\21 18:40:22,
613,348,142,7:40,1662811200,2022\09\21 18:40:22,
614,32,178,14:14,1662811200,2022\09\21 18:40:22,
615,199,684,21:11,1662811200,2022\09\21 18:40:22,
616,951,540,12:32,1662811200,2022\09\21 18:40:22,
617,39,13,30:14,1662811200,2022\09\21 18:40:22,
618,310,585,19:41,1662811200,2022\09\21 18:40:22,
619,491,39,14:42,1662811200,2022\09\21 18:40:22,
620,580,664,13:15,1662811200,2022\09\21 18:40:22,
621,581,89,15:38,1662811200,2022\09\21 18:40:22,
622,550,337,28:23,1662811200,2022\09\21 18:40:22,
623,229,423,24:45,1662811200,2022\09\21 18:40:22,
624,887,268,9:45,1662811200,2022\09\21 18:40:22,
625,984,792,16:43,1662811200,2022\09\21 18:40:22,
626,224,744,24:12,1662811200,2022\09\21 18:40:22,
627,446,871,28:47,1662811200,2022\09\21 18:40:22,
628,575,675,3:22,1662811200,2022\09\21 18:40:22,
629,151,59,27:46,1662811200,2022\09\21 18:40:22,
630,56,912,28:50,1662811200,2022\09\21 18:40:22,
631,189,822,28:45,1662811200,2022\09\21 18:40:22,
632,4,5,18:13,1662811200,2022\09\21 18:40:22,
633,607,259,20:48,1662811200,2022\09\21 18:40:22,
634,501,336,13:22,1662811200,2022\09\21 18:40:22,
635,443,661,16:20,1662811200,2022\09\21 18:40:22,
636,226,395,8:22,1662811200,2022\09\21 18:40:22,
637,616,466,19:43,1662811200,2022\09\21 18:40:22,
638,182,281,8:20,1662811200,2022\09\21 18:40:22,
639,209,727,14:44,1662811200,2022\09\21 18:40:22,
640,894,887,26:57,1662811200,2022\09\21 18:40:22,
641,491,553,22:20,1662811200,2022\09\21 18:40:22,
642,490,98,20:46,1662811200,2022\09\21 18:40:22,
643,835,531,17:23,1662811200,2022\09\21 18:40:22,
644,761,511,6:29,1662811200,2022\09\21 18:40:22,
645,374,118,29:15,1662811200,2022\09\21 18:40:22,
646,742,436,28:36,1662811200,2022\09\21 18:40:22,
647,851,23,8:11,1662811200,2022\09\21 18:40:22,
648,988,861,11:56,1662811200,2022\09\21 18:40:22,
649,192,687,11:53,1662811200,2022\09\21 18:40:22,
650,296,776,7:27,1662811200,2022\09\21 18:40:22,
651,835,404,28:13,1662811200,2022\09\21 18:40:22,
652,458,615,2:41,1662811200,2022\09\21 18:40:22,
653,707,608,4:17,1662811200,2022\09\21 18:40:22,
654,188,848,29:51,1662811200,2022\09\21 18:40:22,
655,327,658,30:41,1662811200,2022\09\21 18:40:22,
656,884,126,13:43,1662811200,2022\09\21 18:40:22,
657,901,291,3:33,1662811200,2022\09\21 18:40:22,
658,943,352,11:52,1662811200,2022\09\21 18:40:22,
659,661,883,18:49,1662811200,2022\09\21 18:40:22,
660,127,807,19:32,1662811200,2022\09\21 18:40:22,
661,721,520,7:57,1662811200,2022\09\21 18:40:22,
662,445,897,2:34,1662811200,2022\09\21 18:40:22,
663,575,596,2:25,1662811200,2022\09\21 18:40:22,
664,677,994,23:24,1662811200,2022\09\21 18:40:22,
665,130,152,14:15,1662811200,2022\09\21 18:40:22,
666,644,554,8:11,1662811200,2022\09\21 18:40:22,
667,292,956,18:14,1662811200,2022\09\21 18:40:22,
668,598,581,4:38,1662811200,2022\09\21 18:40:22,
669,603,655,16:34,1662811200,2022\09\21 18:40:22,
670,416,22,5:17,1662811200,2022\09\21 18:40:22,
671,870,781,6:41,1662811200,2022\09\21 18:40:22,
672,730,7,12:41,1662811200,2022\09\21 18:40:22,
673,701,61,18:51,1662811200,2022\09\21 18:40:22,
674,330,46,16:14,1662811200,2022\09\21 18:40:22,
675,739,572,23:23,1662811200,2022\09\21 18:40:22,
676,650,462,8:32,1662811200,2022\09\21 18:40:22,
677,853,622,21:49,1662811200,2022\09\21 18:40:22,
678,566,599,19:16,1662811200,2022\09\21 18:40:22,
679,468,519,4:36,1662811200,2022\09\21 18:40:22,
680,365,438,14:49,1662811200,2022\09\21 18:40:22,
681,550,849,2:25,1662811200,2022\09\21 18:40:22,
682,388,505,20:22,1662811200,2022\09\21 18:40:22,
683,508,880,25:54,1662811200,2022\09\21 18:40:22,
684,772,556,24:24,1662811200,2022\09\21 18:40:22,
685,357,907,20:30,1662811200,2022\09\21 18:40:22,
686,777,69,6:56,1662811200,2022\09\21 18:40:22,
687,225,135,1:28,1662811200,2022\09\21 18:40:22,
688,112,880,9:55,1662811200,2022\09\21 18:40:22,
689,439,37,20:36,1662811200,2022\09\21 18:40:22,
690,703,942,30:40,1662811200,2022\09\21 18:40:22,
691,101,83,8:27,1662811200,2022\09\21 18:40:22,
692,14,584,30:49,1662811200,2022\09\21 18:40:22,
693,887,530,20:51,1662811200,2022\09\21 18:40:22,
694,360,424,22:53,1662811200,2022\09\21 18:40:22,
695,325,17,27:22,1662811200,2022\09\21 18:40:22,
696,261,727,20:53,1662811200,2022\09\21 18:40:22,
697,743,845,12:32,1662811200,2022\09\21 18:40:22,
698,403,643,25:14,1662811200,2022\09\21 18:40:22,
699,585,265,4:17,1662811200,2022\09\21 18:40:22,
700,628,261,7:30,1662811200,2022\09\21 18:40:22,
701,637,55,10:21,1662811200,2022\09\21 18:40:22,
702,921,931,4:31,1662811200,2022\09\21 18:40:22,
703,298,318,19:58,1662811200,2022\09\21 18:40:22,
704,743,76,1:41,1662811200,2022\09\21 18:40:22,
705,551,871,25:31,1662811200,2022\09\21 18:40:22,
706,846,510,5:52,1662811200,2022\09\21 18:40:22,
707,961,969,3:13,1662811200,2022\09\21 18:40:22,
708,572,713,2:57,1662811200,2022\09\21 18:40:22,
709,792,754,30:29,1662811200,2022\09\21 18:40:22,
710,902,445,4:48,1662811200,2022\09\21 18:40:22,
711,940,510,27:18,1662811200,2022\09\21 18:40:22,
712,686,757,18:43,1662811200,2022\09\21 18:40:22,
713,490,554,20:15,1662811200,2022\09\21 18:40:22,
714,586,417,25:21,1662811200,2022\09\21 18:40:22,
715,225,267,28:17,1662811200,2022\09\21 18:40:22,
716,782,128,6:23,1662811200,2022\09\21 18:40:22,
717,124,823,26:16,1662811200,2022\09\21 18:40:22,
718,165,578,4:46,1662811200,2022\09\21 18:40:22,
719,365,138,11:38,1662811200,2022\09\21 18:40:22,
720,53,958,22:26,1662811200,2022\09\21 18:40:22,
721,768,450,16:31,1662811200,2022\09\21 18:40:22,
722,613,778,18:14,1662811200,2022\09\21 18:40:22,
723,352,353,11:35,1662811200,2022\09\21 18:40:22,
724,935,34,30:18,1662811200,2022\09\21 18:40:22,
725,762,971,17:11,1662811200,2022\09\21 18:40:22,
726,555,103,15:45,1662811200,2022\09\21 18:40:22,
727,550,553,27:52,1662811200,2022\09\21 18:40:22,
728,301,109,18:12,1662811200,2022\09\21 18:40:22,
729,273,899,18:55,1662811200,2022\09\21 18:40:22,
730,203,967,29:52,1662811200,2022\09\21 18:40:22,
731,408,795,16:27,1662811200,2022\09\21 18:40:22,
732,259,704,28:41,1662811200,2022\09\21 18:40:22,
733,243,664,6:30,1662811200,2022\09\21 18:40:22,
734,199,959,3:20,1662811200,2022\09\21 18:40:22,
735,364,526,25:21,1662811200,2022\09\21 18:40:22,
736,658,974,17:11,1662811200,2022\09\21 18:40:22,
737,331,75,28:37,1662811200,2022\09\21 18:40:22,
738,555,29,5:58,1662811200,2022\09\21 18:40:22,
739,845,308,16:42,1662811200,2022\09\21 18:40:22,
740,222,914,20:34,1662811200,2022\09\21 18:40:22,
741,293,471,6:58,1662811200,2022\09\21 18:40:22,
742,375,874,25:53,1662811200,2022\09\21 18:40:22,
743,76,175,11:17,1662811200,2022\09\21 18:40:22,
744,932,360,2:30,1662811200,2022\09\21 18:40:22,
745,327,643,27:21,1662811200,2022\09\21 18:40:22,
746,9,904,19:58,1662811200,2022\09\21 18:40:22,
747,455,8,30:38,1662811200,2022\09\21 18:40:22,
748,783,601,23:15,1662811200,2022\09\21 18:40:22,
749,983,79,2:21,1662811200,2022\09\21 18:40:22,
750,162,811,13:34,1662811200,2022\09\21 18:40:22,
751,892,668,3:31,1662811200,2022\09\21 18:40:22,
752,72,333,11:45,1662811200,2022\09\21 18:40:22,
753,264,198,17:11,1662811200,2022\09\21 18:40:22,
754,545,879,25:42,1662811200,2022\09\21 18:40:22,
755,463,857,29:56,1662811200,2022\09\21 18:40:22,
756,320,156,4:41,1662811200,2022\09\21 18:40:22,
757,317,281,29:57,1662811200,2022\09\21 18:40:22,
758,654,414,7:23,1662811200,2022\09\21 18:40:22,
759,345,134,2:36,1662811200,2022\09\21 18:40:22,
760,401,77,18:14,1662811200,2022\09\21 18:40:22,
761,765,335,13:50,1662811200,2022\09\21 18:40:22,
762,197,591,3:40,1662811200,2022\09\21 18:40:22,
763,917,199,24:57,1662811200,2022\09\21 18:40:22,
764,99,914,11:31,1662811200,2022\09\21 18:40:22,
765,158,543,28:35,1662811200,2022\09\21 18:40:22,
766,528,28,21:42,1662811200,2022\09\21 18:40:22,
767,144,994,5:20,1662811200,2022\09\21 18:40:22,
768,689,957,27:39,1662811200,2022\09\21 18:40:22,
769,829,467,20:48,1662811200,2022\09\21 18:40:22,
770,842,196,29:47,1662811200,2022\09\21 18:40:22,
771,914,42,13:19,1662811200,2022\09\21 18:40:22,
772,975,180,10:51,1662811200,2022\09\21 18:40:22,
773,963,610,18:24,1662811200,2022\09\21 18:40:22,
774,538,51,30:12,1662811200,2022\09\21 18:40:22,
775,545,275,5:46,1662811200,2022\09\21 18:40:22,
776,371,452,12:29,1662811200,2022\09\21 18:40:22,
777,146,544,24:11,1662811200,2022\09\21 18:40:22,
778,824,219,8:11,1662811200,2022\09\21 18:40:22,
779,54,826,4:11,1662811200,2022\09\21 18:40:22,
780,683,187,11:10,1662811200,2022\09\21 18:40:22,
781,514,786,26:23,1662811200,2022\09\21 18:40:22,
782,146,412,16:54,1662811200,2022\09\21 18:40:22,
783,587,804,25:12,1662811200,2022\09\21 18:40:22,
784,900,767,7:38,1662811200,2022\09\21 18:40:22,
785,450,111,24:10,1662811200,2022\09\21 18:40:22,
786,583,501,16:23,1662811200,2022\09\21 18:40:22,
787,614,289,29:17,1662811200,2022\09\21 18:40:22,
788,160,382,20:48,1662811200,2022\09\21 18:40:22,
789,64,275,18:11,1662811200,2022\09\21 18:40:22,
790,453,926,11:23,1662811200,2022\09\21 18:40:22,
791,230,937,2:19,1662811200,2022\09\21 18:40:22,
792,854,261,5:44,1662811200,2022\09\21 18:40:22,
793,70,290,2:43,1662811200,2022\09\21 18:40:22,
794,343,191,21:54,1662811200,2022\09\21 18:40:22,
795,320,517,28:37,1662811200,2022\09\21 18:40:22,
796,470,691,20:53,1662811200,2022\09\21 18:40:22,
797,460,263,27:26,1662811200,2022\09\21 18:40:22,
798,311,338,14:10,1662811200,2022\09\21 18:40:22,
799,3,629,6:49,1662811200,2022\09\21 18:40:22,
800,313,439,25:45,1662811200,2022\09\21 18:40:22,
801,990,597,26:32,1662811200,2022\09\21 18:40:22,
802,708,105,30:31,1662811200,2022\09\21 18:40:22,
803,546,731,24:45,1662811200,2022\09\21 18:40:22,
804,884,397,12:27,1662811200,2022\09\21 18:40:22,
805,850,130,27:19,1662811200,2022\09\21 18:40:22,
806,441,782,8:15,1662811200,2022\09\21 18:40:22,
807,328,857,9:22,1662811200,2022\09\21 18:40:22,
808,245,278,13:39,1662811200,2022\09\21 18:40:22,
809,278,893,5:27,1662811200,2022\09\21 18:40:22,
810,21,996,23:59,1662811200,2022\09\21 18:40:22,
811,539,538,4:25,1662811200,2022\09\21 18:40:22,
812,140,539,16:28,1662811200,2022\09\21 18:40:22,
813,603,888,17:47,1662811200,2022\09\21 18:40:22,
814,379,223,28:19,1662811200,2022\09\21 18:40:22,
815,134,464,18:58,1662811200,2022\09\21 18:40:22,
816,601,241,11:30,1662811200,2022\09\21 18:40:22,
817,647,173,19:31,1662811200,2022\09\21 18:40:22,
818,274,54,24:20,1662811200,2022\09\21 18:40:22,
819,911,144,26:15,1662811200,2022\09\21 18:40:22,
820,672,547,6:56,1662811200,2022\09\21 18:40:22,
821,798,119,8:31,1662811200,2022\09\21 18:40:22,
822,414,845,8:17,1662811200,2022\09\21 18:40:22,
823,629,229,10:13,1662811200,2022\09\21 18:40:22,
824,562,894,17:39,1662811200,2022\09\21 18:40:22,
825,987,958,1:27,1662811200,2022\09\21 18:40:22,
826,334,997,4:46,1662811200,2022\09\21 18:40:22,
827,834,714,27:20,1662811200,2022\09\21 18:40:22,
828,392,373,14:41,1662811200,2022\09\21 18:40:22,
829,564,153,3:19,1662811200,2022\09\21 18:40:22,
830,169,24,10:18,1662811200,2022\09\21 18:40:22,
831,722,270,7:55,1662811200,2022\09\21 18:40:22,
832,189,912,17:31,1662811200,2022\09\21 18:40:22,
833,49,220,10:21,1662811200,2022\09\21 18:40:22,
834,24,425,27:46,1662811200,2022\09\21 18:40:22,
835,127,280,20:28,1662811200,2022\09\21 18:40:22,
836,636,484,23:20,1662811200,2022\09\21 18:40:22,
837,485,727,18:55,1662811200,2022\09\21 18:40:22,
838,814,116,13:30,1662811200,2022\09\21 18:40:22,
839,174,374,1:30,1662811200,2022\09\21 18:40:22,
840,974,759,17:32,1662811200,2022\09\21 18:40:22,
841,201,220,9:54,1662811200,2022\09\21 18:40:22,
842,303,991,5:49,1662811200,2022\09\21 18:40:22,
843,225,310,7:53,1662811200,2022\09\21 18:40:22,
844,876,709,2:33,1662811200,2022\09\21 18:40:22,
845,915,530,11:30,1662811200,2022\09\21 18:40:22,
846,323,213,13:33,1662811200,2022\09\21 18:40:22,
847,270,104,24:52,1662811200,2022\09\21 18:40:22,
848,687,556,20:47,1662811200,2022\09\21 18:40:22,
849,303,945,4:49,1662811200,2022\09\21 18:40:22,
850,779,475,23:11,1662811200,2022\09\21 18:40:22,
851,245,636,10:26,1662811200,2022\09\21 18:40:22,
852,884,526,2:35,1662811200,2022\09\21 18:40:22,
853,61,777,22:58,1662811200,2022\09\21 18:40:22,
854,999,260,1:38,1662811200,2022\09\21 18:40:22,
855,962,648,11:48,1662811200,2022\09\21 18:40:22,
856,67,102,17:38,1662811200,2022\09\21 18:40:22,
857,375,164,27:23,1662811200,2022\09\21 18:40:22,
858,1,792,23:33,1662811200,2022\09\21 18:40:22,
859,5,711,17:22,1662811200,2022\09\21 18:40:22,
860,530,742,20:41,1662811200,2022\09\21 18:40:22,
861,972,91,19:59,1662811200,2022\09\21 18:40:22,
862,4,755,20:12,1662811200,2022\09\21 18:40:22,
863,928,555,2:47,1662811200,2022\09\21 18:40:22,
864,681,67,7:58,1662811200,2022\09\21 18:40:22,
865,810,420,8:48,1662811200,2022\09\21 18:40:22,
866,775,472,14:35,1662811200,2022\09\21 18:40:22,
867,870,31,15:24,1662811200,2022\09\21 18:40:22,
868,457,889,28:20,1662811200,2022\09\21 18:40:22,
869,837,779,15:46,1662811200,2022\09\21 18:40:22,
870,39,257,10:42,1662811200,2022\09\21 18:40:22,
871,494,183,3:23,1662811200,2022\09\21 18:40:22,
872,659,462,29:26,1662811200,2022\09\21 18:40:22,
873,969,954,19:41,1662811200,2022\09\21 18:40:22,
874,897,999,29:49,1662811200,2022\09\21 18:40:22,
875,691,517,10:36,1662811200,2022\09\21 18:40:22,
876,44,846,29:11,1662811200,2022\09\21 18:40:22,
877,144,524,8:10,1662811200,2022\09\21 18:40:22,
878,579,71,28:10,1662811200,2022\09\21 18:40:22,
879,129,495,26:18,1662811200,2022\09\21 18:40:22,
880,831,978,11:14,1662811200,2022\09\21 18:40:22,
881,262,84,9:45,1662811200,2022\09\21 18:40:22,
882,236,235,11:23,1662811200,2022\09\21 18:40:22,
883,767,75,29:33,1662811200,2022\09\21 18:40:22,
884,130,374,7:35,1662811200,2022\09\21 18:40:22,
885,84,396,18:50,1662811200,2022\09\21 18:40:22,
886,228,128,11:49,1662811200,2022\09\21 18:40:22,
887,646,175,25:37,1662811200,2022\09\21 18:40:22,
888,684,127,18:44,1662811200,2022\09\21 18:40:22,
889,243,214,15:55,1662811200,2022\09\21 18:40:22,
890,792,536,2:40,1662811200,2022\09\21 18:40:22,
891,42,93,25:54,1662811200,2022\09\21 18:40:22,
892,629,481,20:12,1662811200,2022\09\21 18:40:22,
893,889,53,26:55,1662811200,2022\09\21 18:40:22,
894,524,609,22:41,1662811200,2022\09\21 18:40:22,
895,524,404,8:59,1662811200,2022\09\21 18:40:22,
896,184,197,13:23,1662811200,2022\09\21 18:40:22,
897,504,87,21:42,1662811200,2022\09\21 18:40:22,
898,210,856,18:33,1662811200,2022\09\21 18:40:22,
899,228,410,6:31,1662811200,2022\09\21 18:40:22,
900,158,447,25:15,1662811200,2022\09\21 18:40:22,
901,891,713,23:59,1662811200,2022\09\21 18:40:22,
902,972,601,3:10,1662811200,2022\09\21 18:40:22,
903,621,798,25:49,1662811200,2022\09\21 18:40:22,
904,866,727,28:38,1662811200,2022\09\21 18:40:22,
905,478,753,16:40,1662811200,2022\09\21 18:40:22,
906,7,695,14:26,1662811200,2022\09\21 18:40:22,
907,455,810,29:16,1662811200,2022\09\21 18:40:22,
908,124,197,9:33,1662811200,2022\09\21 18:40:22,
909,858,39,5:25,1662811200,2022\09\21 18:40:22,
910,887,911,18:36,1662811200,2022\09\21 18:40:22,
911,30,465,23:56,1662811200,2022\09\21 18:40:22,
912,950,386,6:55,1662811200,2022\09\21 18:40:22,
913,566,282,16:32,1662811200,2022\09\21 18:40:22,
914,811,627,4:10,1662811200,2022\09\21 18:40:22,
915,549,287,10:57,1662811200,2022\09\21 18:40:22,
916,111,36,16:46,1662811200,2022\09\21 18:40:22,
917,977,818,8:12,1662811200,2022\09\21 18:40:22,
918,489,73,24:31,1662811200,2022\09\21 18:40:22,
919,277,17,25:28,1662811200,2022\09\21 18:40:22,
920,143,87,28:54,1662811200,2022\09\21 18:40:22,
921,934,544,22:35,1662811200,2022\09\21 18:40:22,
922,451,520,29:43,1662811200,2022\09\21 18:40:22,
923,384,656,14:15,1662811200,2022\09\21 18:40:22,
924,460,667,16:26,1662811200,2022\09\21 18:40:22,
925,695,918,13:20,1662811200,2022\09\21 18:40:22,
926,194,271,12:24,1662811200,2022\09\21 18:40:22,
927,384,767,12:58,1662811200,2022\09\21 18:40:22,
928,305,164,4:39,1662811200,2022\09\21 18:40:22,
929,442,352,27:49,1662811200,2022\09\21 18:40:22,
930,342,513,3:40,1662811200,2022\09\21 18:40:22,
931,459,825,7:59,1662811200,2022\09\21 18:40:22,
932,695,489,3:41,1662811200,2022\09\21 18:40:22,
933,354,605,13:17,1662811200,2022\09\21 18:40:22,
934,731,937,22:36,1662811200,2022\09\21 18:40:22,
935,811,41,22:45,1662811200,2022\09\21 18:40:22,
936,192,658,19:49,1662811200,2022\09\21 18:40:22,
937,737,479,7:21,1662811200,2022\09\21 18:40:22,
938,993,71,16:44,1662811200,2022\09\21 18:40:22,
939,606,839,2:52,1662811200,2022\09\21 18:40:22,
940,894,926,17:44,1662811200,2022\09\21 18:40:22,
941,69,377,29:58,1662811200,2022\09\21 18:40:22,
942,908,414,4:22,1662811200,2022\09\21 18:40:22,
943,734,404,6:27,1662811200,2022\09\21 18:40:22,
944,860,838,22:38,1662811200,2022\09\21 18:40:22,
945,547,783,20:25,1662811200,2022\09\21 18:40:22,
946,870,589,29:21,1662811200,2022\09\21 18:40:22,
947,891,538,24:49,1662811200,2022\09\21 18:40:22,
948,821,100,15:10,1662811200,2022\09\21 18:40:22,
949,391,465,4:17,1662811200,2022\09\21 18:40:22,
950,431,603,11:54,1662811200,2022\09\21 18:40:22,
951,797,153,7:20,1662811200,2022\09\21 18:40:22,
952,908,629,5:29,1662811200,2022\09\21 18:40:22,
953,19,659,16:52,1662811200,2022\09\21 18:40:22,
954,816,719,17:20,1662811200,2022\09\21 18:40:22,
955,358,339,2:24,1662811200,2022\09\21 18:40:22,
956,488,494,13:28,1662811200,2022\09\21 18:40:22,
957,401,860,26:53,1662811200,2022\09\21 18:40:22,
958,99,325,6:32,1662811200,2022\09\21 18:40:22,
959,674,64,18:14,1662811200,2022\09\21 18:40:22,
960,48,823,30:20,1662811200,2022\09\21 18:40:22,
961,768,109,17:38,1662811200,2022\09\21 18:40:22,
962,184,161,12:51,1662811200,2022\09\21 18:40:22,
