id;tag_id;titolo;tipologia;anno;provenienza;autore;source_file;data_creazione;fonte;secolo
89;71;titolo 3TV9VR3IRV;Tipologia 7acxnl0780;1915;Citta Gqfv5xlmp7;Nome Autore 89;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
90;2;titolo FYJ0IXMA58;Tipologia Z31kutkv4b;1915;Citta 5q9x7tsym0;Nome Autore 90;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
91;59;titolo UU3R82HK9B;Tipologia Ffvexeoyas;1954;Citta Heup7bthgf;Nome Autore 91;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
92;99;titolo 9AKQAI932O;Tipologia Gj6r7pv1rh;1976;Citta O0ju8k5pen;Nome Autore 92;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
93;26;titolo 179FHGBHW0;Tipologia Vtfwe04ren;1910;Citta Rb7xv6itys;Nome Autore 93;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
94;4;titolo G42MJT326T;Tipologia 8dx2pyobtv;1984;Citta P8vo5q1uu3;Nome Autore 94;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
95;32;titolo DKIKFGKJIE;Tipologia Px78lrcz2l;1947;Citta 053g7elnbo;Nome Autore 95;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
96;69;titolo FAJED6714E;Tipologia Qrabqbaf6w;2000;Citta Df5a4umkga;Nome Autore 96;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
97;43;titolo B6V6TRJQ1E;Tipologia 49gzn7trjt;1943;Citta Ripgwh72tn;Nome Autore 97;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
98;74;titolo YC38FAY9TF;Tipologia 2jcaqxs4rr;1990;Citta E3jfex6u2a;Nome Autore 98;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
99;86;titolo IF7FFLKENM;Tipologia Wr1ccceeql;1916;Citta Zrwzz9nu24;Nome Autore 99;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_100.csv;2022-09-23T11:17:18.000+02:00;test;20
