id;tag_id;titolo;tipologia;anno;provenienza;autore;source_file;data_creazione;fonte;secolo
222;75;titolo D87GPNFUQ3;Tipologia 9ff82spwgt;1994;Citta Uk4fhu9tz8;Nome Autore 222;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
223;24;titolo ICKK55XKRS;Tipologia 2apbtx51nn;1981;Citta Jptwt10oar;Nome Autore 223;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
224;89;titolo Q61Z8U5PHC;Tipologia Kohzazj9fe;1960;Citta Me224hx10w;Nome Autore 224;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
225;32;titolo E63XMTCZLN;Tipologia Kzctkqxha0;1940;Citta Tajqmxg13t;Nome Autore 225;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
226;19;titolo YI098C4BWY;Tipologia Tsk8igio0b;1975;Citta Myc3w2qq2l;Nome Autore 226;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
227;3;titolo UNPC8E7GRE;Tipologia A9fjcy7zmu;1988;Citta Koeoqb5btr;Nome Autore 227;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
228;92;titolo 2BZ2VH4MPD;Tipologia M4rj2wdd49;1921;Citta Kyug8ryuka;Nome Autore 228;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
229;6;titolo 5AB6B8DWLB;Tipologia 8ziknd8h04;1995;Citta A2uc72ulwy;Nome Autore 229;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
230;53;titolo KXA8GCRACR;Tipologia Yj98weik2a;1938;Citta Mkwc88v8lr;Nome Autore 230;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
231;59;titolo EWDOF9ZOO8;Tipologia Aojwboak7i;1927;Citta Qp99ij2nqx;Nome Autore 231;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
232;67;titolo O1N5EWJBD2;Tipologia 3kyi2i26qz;1933;Citta Bjeol8la1q;Nome Autore 232;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
233;33;titolo Z0PST7KF3O;Tipologia Glqjxc38p7;2010;Citta H9dyu9ni12;Nome Autore 233;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
234;70;titolo A81FW7ZM87;Tipologia 1pnw2d9wqk;2011;Citta I7mtkjzkrs;Nome Autore 234;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
235;67;titolo FGGIFQCD9H;Tipologia 15t3l10z69;1986;Citta Fm1ul3cyhi;Nome Autore 235;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
236;45;titolo SGBGWFUAJ8;Tipologia Qoez4tp8yj;2005;Citta Lleqaj8gdm;Nome Autore 236;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
237;57;titolo DNLMW325RJ;Tipologia Chimc9he0r;1944;Citta Zotsja9fp5;Nome Autore 237;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
238;16;titolo 4LJMBMQONH;Tipologia 5mj7omg12d;1977;Citta Olpr91v4hb;Nome Autore 238;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
239;83;titolo EENELXVMUD;Tipologia Wh3bghyztd;1979;Citta 4nffl0cj4k;Nome Autore 239;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
240;21;titolo LNX0Q1ISX4;Tipologia P03t4lo69o;1906;Citta Keaz6n7dos;Nome Autore 240;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
241;82;titolo 7QLRWNL87J;Tipologia P6lmsbi42o;1951;Citta E1pjbtm4ar;Nome Autore 241;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
242;80;titolo 0D40BRZ8LC;Tipologia Imtamotuox;2013;Citta Kdl9rzrxnv;Nome Autore 242;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
243;12;titolo BRZFEXYCXS;Tipologia Fet526zqh3;1956;Citta Ahecvtfrd8;Nome Autore 243;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
244;19;titolo AGWGVANUW1;Tipologia Lnwyn66wtc;1910;Citta Xn3o7rdelb;Nome Autore 244;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
245;28;titolo 5I1MAB6BRZ;Tipologia Mtymeq7zsy;1922;Citta Ahemykoh6a;Nome Autore 245;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
246;10;titolo FDS4O4BHY7;Tipologia Rw9mp7da9c;1931;Citta 85jnci9a95;Nome Autore 246;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
247;51;titolo TLM681QHMZ;Tipologia Iv4yopaghf;1909;Citta V4szjkmuzw;Nome Autore 247;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
248;39;titolo WNL6IEV71D;Tipologia G2mrdftv00;1998;Citta Qgoms3tm8c;Nome Autore 248;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
249;83;titolo JDM62J2HF3;Tipologia Guzojosrvh;1909;Citta 8tgl63c43f;Nome Autore 249;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
250;92;titolo SKT2HDSNZV;Tipologia Zcvgn95p0v;1903;Citta Qvol7x8j1r;Nome Autore 250;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
251;45;titolo 6GEXD2RDRW;Tipologia Cg7t7x0xx7;1997;Citta 0ebli4o935;Nome Autore 251;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
252;97;titolo LDPT3ER752;Tipologia Qcjs9qyzdo;1952;Citta Ypdnepwq6t;Nome Autore 252;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
253;80;titolo 6YE7X5SN6N;Tipologia Ovt5c0dpy0;2005;Citta 80im8q5pzg;Nome Autore 253;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
254;9;titolo DVIKZ3YZ7I;Tipologia Aky6yjiwgy;1997;Citta Yjqtei8t4t;Nome Autore 254;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
255;34;titolo 632AJGK1LW;Tipologia Qdhlr8nz4n;1953;Citta 4r1huq5ssr;Nome Autore 255;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
256;97;titolo TNU3DEAWIN;Tipologia 5qej3rhgxi;1993;Citta O6feq4wz5g;Nome Autore 256;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
257;22;titolo YHBLLE0P9V;Tipologia N5t1021c8z;1924;Citta X5xfm5ro8a;Nome Autore 257;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
258;54;titolo ZFKOWUZ5ZB;Tipologia Jzh24hmd0w;1958;Citta 1a7un2qzjb;Nome Autore 258;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
259;54;titolo 0V98LJQOEE;Tipologia Otdog0dycy;1928;Citta Zw7ydniz4c;Nome Autore 259;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
260;15;titolo XD5IKXKEP5;Tipologia Jq2dkwkcx3;2017;Citta F508jqrzm0;Nome Autore 260;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
261;98;titolo I5I0OGN4FY;Tipologia Nvy30lwggs;1901;Citta Bgq4551epx;Nome Autore 261;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
262;78;titolo X0T31FQKQR;Tipologia Hhkorbypgn;1924;Citta 7bpv1bh6g5;Nome Autore 262;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
263;15;titolo J78T2YCAWQ;Tipologia Ys39scoh1r;1989;Citta Q3h7dbzzmc;Nome Autore 263;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
264;24;titolo PHFZ0XSM1P;Tipologia Yk2hba07jf;1952;Citta Xm7o94dmg7;Nome Autore 264;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
265;69;titolo PJ8BG1UXU3;Tipologia 2xxm0a4eqj;2001;Citta Td1hu3i4y7;Nome Autore 265;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
266;68;titolo 18EFFK5HWN;Tipologia 1wadtsthcu;1971;Citta 6fjo9kh2al;Nome Autore 266;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
267;52;titolo 55MDOLFAP4;Tipologia Ztv2kp2edz;1955;Citta Fpkd9xsnow;Nome Autore 267;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
268;77;titolo DXLAGXOG8B;Tipologia Ts3uq0du2z;1957;Citta Ulaaqlcl1y;Nome Autore 268;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
269;92;titolo WHBL2LX25V;Tipologia J4gbvcj154;2003;Citta 3gtmmncehc;Nome Autore 269;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
270;97;titolo DK9EWHYSCP;Tipologia 8n8clys3cu;1919;Citta Tse264xkud;Nome Autore 270;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
271;99;titolo B0OV56MBMG;Tipologia E5dpdc4l8q;1938;Citta H6swx3l3bq;Nome Autore 271;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
272;18;titolo W0HEMY79C0;Tipologia Zilk9aqbjg;1975;Citta 5d07mwjbgd;Nome Autore 272;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
273;91;titolo P30R4LM4YT;Tipologia 18rtps66xg;1907;Citta Qlr56227dm;Nome Autore 273;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
274;40;titolo L2AG75QQDN;Tipologia Oedsu3szer;1997;Citta 0qlgrhot0k;Nome Autore 274;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
275;84;titolo PJSGZ8XYFW;Tipologia Yydndr9dcd;1911;Citta P03qbrati2;Nome Autore 275;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
276;1;titolo O9CU5OYO49;Tipologia Yyluf0b6pf;2012;Citta 39a5mndumm;Nome Autore 276;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
277;68;titolo UB5HVYNSR6;Tipologia 313xcjyst8;1997;Citta Iozhsorgl7;Nome Autore 277;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
278;97;titolo GBVNKIQ5AC;Tipologia Llyqrlpeyp;1977;Citta 4ijr7yl8vi;Nome Autore 278;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
279;71;titolo K9NCLUQ29O;Tipologia Mdixr8qq8z;2006;Citta Bdw3hysp6x;Nome Autore 279;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
280;80;titolo 9VCW0M3UOC;Tipologia D16uikzymm;1995;Citta H7f5edikkv;Nome Autore 280;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
281;31;titolo 0TNIV9LZVD;Tipologia Au6zhnfx4j;1975;Citta Myyp00gvlh;Nome Autore 281;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
282;78;titolo L1JY19G1P8;Tipologia 8sclpdo5d9;1939;Citta Ou4mcho8aq;Nome Autore 282;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
283;97;titolo OKVR7205VX;Tipologia Xgukvd9bcp;1922;Citta 7n1kfxv9pj;Nome Autore 283;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
284;67;titolo 2O3ZTZUUOM;Tipologia Mbo2e1tg1g;1993;Citta Hc1g72w9o7;Nome Autore 284;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
285;88;titolo E9GH4LNRKH;Tipologia 1ry78872az;2000;Citta 5xheabs3sn;Nome Autore 285;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
286;27;titolo OYEK26FM9V;Tipologia 6q0uzuwe02;2008;Citta Qcjy78d72o;Nome Autore 286;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
287;64;titolo CBNAFXBKYB;Tipologia Gtkodmv9fy;1943;Citta Ozmhoz8zjn;Nome Autore 287;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
288;32;titolo V87OHUWVJU;Tipologia G42nxrhi59;1902;Citta Dv47pj617x;Nome Autore 288;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
289;97;titolo 1VKRF75PKX;Tipologia P9fpfbmqgn;1927;Citta 77vjtvw6o1;Nome Autore 289;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
290;99;titolo 567EJR7YRV;Tipologia 2h08x6tttm;1952;Citta 6tvvhrgi80;Nome Autore 290;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
291;72;titolo G14KRPVT2E;Tipologia Xzlfwmhl85;1940;Citta Lhw5tpw5ot;Nome Autore 291;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
292;32;titolo TBGCRFT2XG;Tipologia Xoarwsjw4l;1918;Citta 9c0hzm5g5l;Nome Autore 292;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
293;4;titolo L0PJGV6BWM;Tipologia Yxtq2t9c94;1947;Citta Kzll5f1miu;Nome Autore 293;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
294;39;titolo L2OOJ87ZQ2;Tipologia E0zcxf5bsd;1911;Citta Dgszyam6eb;Nome Autore 294;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
295;4;titolo P6IRIS4J9E;Tipologia Drb7wl3jgg;1947;Citta 1fy9erlle6;Nome Autore 295;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
296;78;titolo PLSO5DV4NU;Tipologia 4wrd3phsvw;2015;Citta 9vg8138fjd;Nome Autore 296;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
297;68;titolo 90583L4VQY;Tipologia 782idzmsqx;1975;Citta 5omv2vi55j;Nome Autore 297;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
298;60;titolo ZR385LTY61;Tipologia Idkaxl9qzw;1974;Citta H9zrgec7xi;Nome Autore 298;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
299;26;titolo AIGI6MQUPC;Tipologia Yxwns4eu9e;1950;Citta 5gvusnmhyq;Nome Autore 299;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
300;39;titolo 1FGHJWK8XM;Tipologia T6ssw9scfh;1917;Citta Aboauu8nlz;Nome Autore 300;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
301;76;titolo 6ZBBUK3I49;Tipologia Artgwnmgde;2018;Citta Enq2ao7ml5;Nome Autore 301;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
302;97;titolo TPXSH69434;Tipologia B8wyufljsb;1904;Citta 6cxn95xh2x;Nome Autore 302;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
303;45;titolo NZT5DRPD8J;Tipologia Hngfcrgh5d;1933;Citta Ews9jcfdv9;Nome Autore 303;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
304;12;titolo TOAKOUFCQS;Tipologia Gn7jp2ru5s;1925;Citta Y7wnvxsjdf;Nome Autore 304;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
305;27;titolo KZ5HUWRRPU;Tipologia Nit8k4rieb;1955;Citta Ekn9k3woa8;Nome Autore 305;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
306;40;titolo QGOSH2YE2U;Tipologia Sk02n1wzs9;2013;Citta Pk0nhxbi5r;Nome Autore 306;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;21
307;39;titolo ZG0QKKVTQP;Tipologia Rkz9aayxhq;1988;Citta D4vgq9xewm;Nome Autore 307;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
308;62;titolo S4KUM89ZWS;Tipologia 9gio6boqjf;1985;Citta J30nuhrb8m;Nome Autore 308;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
309;52;titolo 6R16T4H3KO;Tipologia Lrmbdtq0zu;1912;Citta Oevj5l906w;Nome Autore 309;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
310;76;titolo ODXOJRVCX9;Tipologia W0b65fk91h;1939;Citta 0anqs6779n;Nome Autore 310;C:/stefano/Universita/Anno 5/Tesi e Stage/progetto cms brescia musei/data_lake_brescia_musei/raw/opere/lista/test/processed/raw_opere_1000.csv;2022-09-23T11:17:18.000+02:00;test;20
